4 116 510.999 1.16333 405.745 0.369956 63.3958
6 120 170.826 2.18053 402.467 1.02833 37.959
7 7 209.802 1.16992 411.547 1.22718 -38.9443
8 5 279.248 1.16406 420.128 0.898793 -33.2426
8 43 231.751 1.18164 419.011 0.888458 -30.955
19 55 50.6853 2.33984 400.872 2.85825 -24.5887
21 3 510.999 1.1425 408.537 0.47091 -48.3015
25 7 216.447 1.13477 403.769 1.19079 -35.4069
25 45 220.33 1.15649 403.319 1.18822 -28.9908
36 10 510.999 1.22023 409.684 1.64606 -41.2124
48 8 321.172 1.28242 413.824 1.34553 -47.6119
53 130 342.925 1.48118 412.243 2.61461 53.0223
58 148 392.253 1.47635 415.163 -0.630954 46.0992
60 27 136.151 1.97656 401.232 -1.89332 -45.707
62 117 510.999 1.12466 405.993 0.567324 53.0259
67 75 218.962 1.24859 404.114 -0.11909 -10.2041
73 75 510.999 1.28206 410.372 -0.211632 -2.19256
80 76 185.397 2.0205 401.966 0.0338305 26.6757
81 39 61.8318 1.80273 400.772 0.192618 -6.71209
85 74 433.662 1.33984 409.255 -0.350993 -13.8986
88 151 448.993 1.27344 408.025 -0.238642 48.5497
89 2 116.34 1.19189 410.986 0.260137 -61.4142
96 0 163.529 1.31997 401.607 -0.0530414 -61.1992
97 55 224.375 1.81176 407.383 2.75725 -9.12379
103 118 86.7584 1.85156 400.242 0.650677 49.0445
110 18 510.999 1.53986 402.78 3.02853 -53.7711
111 136 510.999 1.60829 407.34 -2.65763 46.4124
112 25 54.1988 1.64844 413.282 -2.0721 -41.3025
112 26 456.8 1.61914 410.472 -2.06056 -48.4221
112 120 510.999 1.13254 407.657 0.986262 42.3115
114 83 115.973 1.39976 400.48 1.17043 0.066041
118 116 89.781 1.36386 400.626 0.283366 57.8626
122 81 327.609 1.11227 404.837 0.773217 21.6164
128 39 300.909 1.3431 404.601 0.186343 -8.50299
131 30 50.176 1.87109 401.005 -1.25971 -61.4751
132 32 510.999 1.46527 407.974 -1.06032 -50.3033
132 87 267.151 1.30767 417.349 1.79292 31.1473
132 125 243.848 1.2477 406.518 1.78543 42.5862
134 105 227.045 1.81836 402.263 -1.48215 24.4354
138 11 123.804 1.68555 400.401 1.84974 -62.6353
139 115 499.023 1.22364 415.03 0.132935 47.607
140 80 197.999 1.17188 402.645 0.591138 20.3673
147 119 104.885 1.23047 400.627 0.778793 47.5569
148 4 510.999 1.11816 404.777 0.649143 -53.6276
150 50 510.999 1.29687 408.932 2.01049 -9.55079
151 3 125.033 2.04479 402.209 0.558404 -59.0938
152 91 179.629 2.39571 402.612 2.55635 24.1013
162 92 510.999 1.4239 401.433 2.62994 8.43073
164 136 95.2312 2.1158 400.279 -2.62484 59.811
170 129 215.626 1.92249 401.4 2.43589 60.8362
173 34 510.999 1.41494 418.575 -0.64358 -44.255
173 127 80.9891 1.31969 405.697 2.15286 44.7734
177 35 279.269 1.38186 407.289 -0.471082 -47.343
177 78 63.942 2.06416 401.417 0.269836 12.4529
178 47 510.999 1.14959 404.505 1.4529 -15.7781
181 11 510.999 1.26952 407.861 1.85565 -48.8285
196 73 39.0108 1.36816 419.693 -0.419759 -12.8546
196 112 153.904 1.30103 409.232 -0.404475 3.05722
197 88 510.999 1.28125 407.029 2.05248 22.1278
198 91 510.999 1.38032 406.616 2.40501 27.2899
202 131 321.441 1.48861 403.049 2.8046 36.2166
210 79 175.182 1.15999 415.947 0.500485 24.5912
212 119 510.999 1.12683 412.099 0.751978 42.8699
215 118 193.657 1.367 400.994 0.594383 43.9513
219 128 32.1448 1.36914 408.796 2.28561 63.5216
220 80 503.161 1.11143 403.216 0.729946 4.5638
225 83 441.589 1.12347 402.024 1.17377 29.8683
232 39 591.598 1.20763 413.746 0.167219 -7.01588
233 36 105.141 2.09766 401.351 -0.265039 -58.921
239 50 510.999 1.33041 409.708 2.0278 -22.0108
240 52 104.828 2.37305 401.491 2.27815 -16.6446
245 73 510.999 1.29264 403.671 -0.514618 -13.887
246 99 510.999 1.60205 409.806 -2.52472 19.1589
247 45 510.999 1.145 414.62 1.14178 -14.8545
247 103 510.999 1.58984 405.46 -1.8775 31.2128
248 60 50.1715 2.62109 400.854 -2.71081 -31.1571
254 12 510.999 1.27725 404.079 1.99109 -43.7345
259 61 294.003 1.81711 401.634 -2.42947 -14.7483
