3 0 309.847 1.31641 400.287 -0.0199832 -100.691
5 256 510.999 1.61799 415.855 -1.62649 95.9914
6 164 44.4329 3.21875 400.908 1.95915 41.7708
7 258 353.94 1.57801 412.791 -1.26231 93.0318
8 264 454.345 1.35914 405.037 -0.401172 100.539
9 164 69.4312 1.91614 401.032 1.94589 23.159
13 42 273.741 1.22534 401.411 0.73765 -56.0697
16 203 510.999 1.35603 401.858 2.20317 78.8034
17 230 510.999 1.20898 405.592 0.272563 111.086
22 189 178.862 1.28588 400.399 -0.179074 39.3487
23 153 59.0534 1.34395 400.257 0.171112 26.0849
25 27 510.999 1.5853 402.281 -1.78227 -89.6292
25 197 452.75 1.15968 402.007 1.21546 72.1853
26 187 193.576 2.32813 400.62 -0.457682 21.0702
28 182 224.371 1.59766 404.495 -1.29575 46.2933
28 220 25.1275 1.58203 400.8 -1.29573 49.5451
31 80 214.989 1.79389 403.51 0.608409 -32.5499
33 103 270.761 1.82109 404.522 -1.80732 -39.8184
34 14 114.711 1.39258 405.92 2.38503 -82.7951
34 225 510.999 1.36068 415.789 -0.430415 71.0489
35 195 510.999 1.15137 409.899 0.762332 79.7039
41 2 199.352 1.51928 404.992 0.397251 -104.197
41 124 510.999 1.21985 407.333 1.70349 -10.2448
42 9 395.511 1.27164 407.707 1.43782 -111.523
43 140 97.1135 2.03906 400.81 -1.9495 -2.1133
47 51 510.999 1.3242 403.974 2.08164 -69.5697
50 71 306.551 1.4522 403.396 -0.75315 -69.3683
54 226 473.452 1.30766 405.985 -0.329094 78.1697
56 264 510.999 1.33984 418.132 -0.277804 103.928
57 116 301.031 1.18278 405.184 0.347811 10.4492
62 48 31.3928 1.20801 402.673 1.67385 -56.8134
70 125 510.999 1.23406 407.019 1.84635 1.68498
78 75 460.647 1.23438 407.307 -0.0989562 -48.3728
79 223 53.9717 2.01953 401.139 -0.774605 71.2334
81 102 53.069 1.63672 416.244 -1.97834 -16.0057
81 140 457.93 1.63118 417.44 -1.98002 -15.1855
82 71 107.969 1.67772 401.486 -0.76189 -68.2211
82 88 510.999 1.30967 411.17 2.03341 -18.0506
86 0 136.165 1.24385 413.936 0.0739647 -84.9178
86 246 39.5804 1.57812 419.274 2.91717 101.924
87 195 45.9095 2.23437 400.149 0.813508 49.015
93 48 449.309 1.21289 407.253 1.62014 -65.7024
95 160 486.852 1.19529 418.156 1.28252 44.2501
97 255 124.129 1.8125 401.687 -1.7876 97.8093
100 84 510.999 1.20031 411.397 1.32235 -32.3796
103 232 510.999 1.15838 403.44 0.586369 108.541
109 2 29.0818 1.4314 400.095 0.330001 -80.3464
114 233 223.403 1.27502 402.553 0.802238 98.0721
118 118 510.999 1.15276 419.052 0.602176 11.2963
118 136 510.999 1.60156 406.4 -2.63823 -11.346
120 81 279.254 1.125 402.51 0.801918 -17.1377
126 35 49.0949 2.20752 401.133 -0.570227 -93.1997
128 237 197.853 1.55801 401.125 1.47298 100.416
130 37 510.999 1.27463 413.131 -0.109135 -98.7944
130 230 114.061 5.20117 402.907 0.409387 89.7832
136 81 119.762 1.34766 400.559 0.827296 -45.0745
137 128 180.43 1.52177 402.963 2.28798 2.66387
139 118 510.999 1.1153 402.648 0.634301 -9.98515
141 3 229.205 1.29688 401.854 0.506875 -108.121
143 86 510.999 1.19922 407.364 1.64373 -31.2278
143 198 173.134 1.8125 401.82 1.38544 75.4079
154 45 510.999 1.14062 409.629 1.17813 -59.0848
154 190 241.352 1.3125 401.081 -0.0459324 70.3365
155 123 510.999 1.17676 405.273 1.54064 -14.4235
155 258 125.736 1.66316 400.87 -1.30961 83.5337
156 149 42.8591 2.33447 400.173 -0.483784 1.64543
162 189 209.36 1.56959 405.902 -0.208013 46.7011
163 33 234.102 1.58444 401.968 -0.863559 -108.016
166 1 274.895 1.51172 405.198 0.119033 -105.488
168 33 279.976 1.72266 408.45 -0.876378 -111.464
169 28 100.182 1.88867 400.951 -1.62605 -91.2428
171 33 510.999 1.47921 409.545 -0.863225 -107.783
171 238 489.194 1.27662 417.374 1.66673 85.6628
172 12 170.37 1.33008 417.352 1.92737 -97.9593
172 261 97.3682 1.45898 407.626 -0.888 93.3213
173 125 508.1 1.23597 410.527 1.75725 13.8208
173 258 469.825 1.55171 406.503 -1.30956 92.7963
178 76 31.2963 1.18286 402.517 0.0602277 -42.3504
182 22 24.3734 2.59375 409.283 -2.69793 -111.988
183 37 251.011 1.3713 401.974 -0.100726 -84.2696
184 221 378.358 1.5424 403.403 -1.16085 60.9518
186 82 239.674 1.09912 404.323 1.01435 -33.729
186 83 271.325 1.19077 405.77 1.08001 -40.3897
187 168 65.2717 2.03906 401.118 2.57708 16.7989
188 147 73.1945 1.375 402.271 -0.875867 -5.73424
191 11 205.467 1.40091 400.214 1.83079 -94.1311
202 225 510.999 1.32808 404.187 -0.427062 68.974
209 196 192.266 1.16365 404.08 0.965754 61.6898
211 193 510.999 1.17507 409.689 0.535867 69.3961
212 4 165.49 1.15127 408.435 0.699788 -108.961
212 137 452.718 1.67229 413.503 -2.46209 10.9292
213 190 322.716 1.23438 401.953 -0.0471334 51.6555
215 7 362.514 1.23567 405.433 1.17254 -98.4035
217 125 509.991 1.26953 416.542 1.84536 7.36018
226 119 255.425 1.27521 405.313 0.797766 8.73812
227 149 484.964 1.3125 406.328 -0.482867 3.93291
233 12 510.999 1.34089 406.026 2.03398 -111.764
235 141 290.505 1.86386 413.108 -1.88267 -1.14365
238 110 510.999 1.39854 412.244 -0.647155 -40.1917
239 195 510.999 1.135 413.298 0.803305 55.8391
239 213 481.219 1.67575 412.371 -2.53899 60.4113
244 219 198.2 1.83897 401.835 -1.42454 71.0568
247 6 315.45 1.18703 411.09 0.926484 -103.5
258 36 120.016 1.25781 405.51 -0.25399 -85.9672
258 243 334.48 1.47779 405.7 2.53937 91.8018
260 92 91.4933 1.45215 409.432 2.58925 -46.4104
266 81 510.999 1.10945 405.656 0.760821 -37.7653
270 141 132.261 1.68408 401.502 -1.74166 15.3863
273 23 238.008 1.6816 405.047 -2.49754 -100.112
279 66 271.169 1.68286 402.53 -1.59519 -78.394
290 116 510.999 1.13619 407.238 0.337191 -12.6487
290 125 285.493 1.28638 402.279 1.87718 -14.6863
291 5 172.468 1.30201 401.758 0.846246 -110.352
295 230 510.999 1.2188 404.134 0.278888 108.11
296 118 66.8599 1.15625 418.144 0.70421 0.741232
297 78 168.57 1.8418 400.931 0.29193 -20.15
299 8 510.999 1.23436 415.601 1.3706 -86.1533
303 85 510.999 1.19983 409.263 1.4647 -28.7366
306 149 68.0548 1.70898 400.146 -0.487339 -15.9937
309 138 367.754 1.60659 402.043 -2.30272 -3.89844
310 3 97.7432 1.19775 416.885 0.44811 -99.9825
314 5 510.999 1.18213 401.309 0.863087 -103.447
314 248 405.948 1.61328 407.706 -3.03334 82.1239
319 209 157.852 1.62109 403.656 -3.07233 75.0551
321 40 135.238 1.62886 404.304 0.257212 -64.5307
322 122 315.627 1.13809 404.143 1.39991 10.3028
322 123 195.372 1.16016 407.379 1.41162 8.33057
328 119 194.635 1.6064 400.584 0.801812 -1.33795
329 234 313.865 1.24347 416.942 1.03532 87.7567
336 121 478.702 1.13195 403.1 1.14982 -0.238291
337 154 510.999 1.15088 406.452 0.268855 45.6537
339 117 180.751 1.14111 401.647 0.443291 12.5366
342 231 224.581 1.24949 404.329 0.536018 102.508
343 15 315.751 1.53007 406.563 2.46499 -102.217
346 58 67.6679 2.28724 400.708 -3.01818 -68.317
348 223 510.999 1.44342 413.217 -0.854616 75.7689
356 158 510.999 1.1444 407.555 0.980041 35.3993
358 235 380.613 1.18776 404.646 1.08998 96.5691
360 130 510.999 1.4603 412.443 2.644 12.4955
364 42 510.999 1.1129 403.607 0.70861 -56.8474
364 251 510.999 1.63672 406.062 -2.5096 90.8759
367 58 434.374 1.60235 402.311 -2.91175 -69.2203
371 158 195.48 1.33203 407.115 1.03658 45.2359
374 140 305.958 1.70514 403.932 -1.96559 5.79643
377 137 509.913 1.59172 401.759 -2.54257 -13.1946
377 156 510.999 1.10068 401.825 0.656059 23.0331
382 123 510.999 1.18522 410.049 1.53336 6.7376
382 144 510.999 1.52521 407.827 -1.31337 -6.97883
383 120 129.107 2.06018 400.817 1.03882 -9.89941
384 35 307.842 1.46578 413.32 -0.426808 -99.2737
384 136 480.273 1.57834 401.938 -2.58583 5.56561
386 38 125.49 1.36997 401.553 0.0288353 -78.4027
387 76 510.999 1.18618 401.391 0.0302885 -25.247
390 104 329.482 1.71057 412.35 -1.70644 -27.8442
394 48 100.488 2.0909 400.757 1.61279 -70.6869
396 32 328.831 1.6115 416.432 -0.986275 -87.1193
397 195 188.837 1.14832 410.888 0.900706 74.6251
397 233 322.162 1.17411 412.306 0.897418 82.0047
401 193 208.097 1.48047 402.888 0.452253 68.9787
410 62 510.999 1.65013 419.851 -2.28802 -67.9385
411 125 80.7278 1.6543 400.847 1.78744 1.3296
412 49 510.999 1.3194 415.952 1.88366 -75.4351
415 53 510.999 1.41838 404.033 2.44117 -64.4628
420 113 510.999 1.25856 415.111 -0.0952887 -31.2438
421 75 357.162 1.24219 407.587 -0.130095 -48.5689
421 113 153.837 1.24609 406.472 -0.129437 -47.9053
421 206 510.999 1.46484 405.465 2.68813 59.9555
422 125 510.999 1.23613 402.436 1.87647 -0.27921
422 225 466.447 1.382 410.724 -0.55556 58.356
423 161 159.948 2.17302 407.061 1.54985 32.5301
424 117 510.999 1.09289 404.134 0.493042 -8.30367
429 237 245.936 1.23401 401.634 1.42554 105.549
431 166 177.54 1.50694 400.785 2.3665 45.3779
